state,district,date,sex,age,ethnicity,population
Sarawak,Serian,2021-01-01,both,0-4,overall,5.5
Sarawak,Serian,2021-01-01,both,0-4,bumi_malay,0.9
Sarawak,Serian,2021-01-01,both,0-4,bumi_other,3.8
Sarawak,Serian,2021-01-01,both,0-4,chinese,0.7
Sarawak,Serian,2021-01-01,both,0-4,indian,0.0
Sarawak,Serian,2021-01-01,both,0-4,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,0-4,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,5-9,overall,5.6
Sarawak,Serian,2021-01-01,both,5-9,bumi_malay,0.8
Sarawak,Serian,2021-01-01,both,5-9,bumi_other,3.9
Sarawak,Serian,2021-01-01,both,5-9,chinese,0.8
Sarawak,Serian,2021-01-01,both,5-9,indian,0.0
Sarawak,Serian,2021-01-01,both,5-9,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,5-9,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,10-14,overall,6.9
Sarawak,Serian,2021-01-01,both,10-14,bumi_malay,0.9
Sarawak,Serian,2021-01-01,both,10-14,bumi_other,4.9
Sarawak,Serian,2021-01-01,both,10-14,chinese,1.1
Sarawak,Serian,2021-01-01,both,10-14,indian,0.0
Sarawak,Serian,2021-01-01,both,10-14,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,10-14,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,15-19,overall,7.6
Sarawak,Serian,2021-01-01,both,15-19,bumi_malay,1.0
Sarawak,Serian,2021-01-01,both,15-19,bumi_other,5.3
Sarawak,Serian,2021-01-01,both,15-19,chinese,1.2
Sarawak,Serian,2021-01-01,both,15-19,indian,0.0
Sarawak,Serian,2021-01-01,both,15-19,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,15-19,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,20-24,overall,6.3
Sarawak,Serian,2021-01-01,both,20-24,bumi_malay,0.8
Sarawak,Serian,2021-01-01,both,20-24,bumi_other,4.3
Sarawak,Serian,2021-01-01,both,20-24,chinese,1.0
Sarawak,Serian,2021-01-01,both,20-24,indian,0.0
Sarawak,Serian,2021-01-01,both,20-24,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,20-24,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,both,25-29,overall,6.0
Sarawak,Serian,2021-01-01,both,25-29,bumi_malay,0.8
Sarawak,Serian,2021-01-01,both,25-29,bumi_other,4.1
Sarawak,Serian,2021-01-01,both,25-29,chinese,0.9
Sarawak,Serian,2021-01-01,both,25-29,indian,0.0
Sarawak,Serian,2021-01-01,both,25-29,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,25-29,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,both,30-34,overall,5.9
Sarawak,Serian,2021-01-01,both,30-34,bumi_malay,0.7
Sarawak,Serian,2021-01-01,both,30-34,bumi_other,4.1
Sarawak,Serian,2021-01-01,both,30-34,chinese,0.8
Sarawak,Serian,2021-01-01,both,30-34,indian,0.0
Sarawak,Serian,2021-01-01,both,30-34,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,30-34,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,both,35-39,overall,5.3
Sarawak,Serian,2021-01-01,both,35-39,bumi_malay,0.7
Sarawak,Serian,2021-01-01,both,35-39,bumi_other,3.5
Sarawak,Serian,2021-01-01,both,35-39,chinese,0.9
Sarawak,Serian,2021-01-01,both,35-39,indian,0.0
Sarawak,Serian,2021-01-01,both,35-39,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,35-39,other_noncitizen,0.3
Sarawak,Serian,2021-01-01,both,40-44,overall,5.3
Sarawak,Serian,2021-01-01,both,40-44,bumi_malay,0.6
Sarawak,Serian,2021-01-01,both,40-44,bumi_other,3.6
Sarawak,Serian,2021-01-01,both,40-44,chinese,0.9
Sarawak,Serian,2021-01-01,both,40-44,indian,0.0
Sarawak,Serian,2021-01-01,both,40-44,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,40-44,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,both,45-49,overall,5.8
Sarawak,Serian,2021-01-01,both,45-49,bumi_malay,0.6
Sarawak,Serian,2021-01-01,both,45-49,bumi_other,4.1
Sarawak,Serian,2021-01-01,both,45-49,chinese,0.9
Sarawak,Serian,2021-01-01,both,45-49,indian,0.0
Sarawak,Serian,2021-01-01,both,45-49,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,45-49,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,both,50-54,overall,5.9
Sarawak,Serian,2021-01-01,both,50-54,bumi_malay,0.6
Sarawak,Serian,2021-01-01,both,50-54,bumi_other,4.3
Sarawak,Serian,2021-01-01,both,50-54,chinese,1.0
Sarawak,Serian,2021-01-01,both,50-54,indian,0.0
Sarawak,Serian,2021-01-01,both,50-54,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,50-54,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,both,55-59,overall,5.6
Sarawak,Serian,2021-01-01,both,55-59,bumi_malay,0.5
Sarawak,Serian,2021-01-01,both,55-59,bumi_other,4.0
Sarawak,Serian,2021-01-01,both,55-59,chinese,1.0
Sarawak,Serian,2021-01-01,both,55-59,indian,0.0
Sarawak,Serian,2021-01-01,both,55-59,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,55-59,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,60-64,overall,4.8
Sarawak,Serian,2021-01-01,both,60-64,bumi_malay,0.4
Sarawak,Serian,2021-01-01,both,60-64,bumi_other,3.3
Sarawak,Serian,2021-01-01,both,60-64,chinese,1.0
Sarawak,Serian,2021-01-01,both,60-64,indian,0.0
Sarawak,Serian,2021-01-01,both,60-64,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,60-64,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,65-69,overall,3.9
Sarawak,Serian,2021-01-01,both,65-69,bumi_malay,0.3
Sarawak,Serian,2021-01-01,both,65-69,bumi_other,2.6
Sarawak,Serian,2021-01-01,both,65-69,chinese,0.9
Sarawak,Serian,2021-01-01,both,65-69,indian,0.0
Sarawak,Serian,2021-01-01,both,65-69,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,65-69,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,70-74,overall,2.4
Sarawak,Serian,2021-01-01,both,70-74,bumi_malay,0.2
Sarawak,Serian,2021-01-01,both,70-74,bumi_other,1.7
Sarawak,Serian,2021-01-01,both,70-74,chinese,0.6
Sarawak,Serian,2021-01-01,both,70-74,indian,0.0
Sarawak,Serian,2021-01-01,both,70-74,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,70-74,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,75-79,overall,1.6
Sarawak,Serian,2021-01-01,both,75-79,bumi_malay,0.1
Sarawak,Serian,2021-01-01,both,75-79,bumi_other,1.1
Sarawak,Serian,2021-01-01,both,75-79,chinese,0.3
Sarawak,Serian,2021-01-01,both,75-79,indian,0.0
Sarawak,Serian,2021-01-01,both,75-79,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,75-79,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,80-84,overall,0.7
Sarawak,Serian,2021-01-01,both,80-84,bumi_malay,0.0
Sarawak,Serian,2021-01-01,both,80-84,bumi_other,0.5
Sarawak,Serian,2021-01-01,both,80-84,chinese,0.2
Sarawak,Serian,2021-01-01,both,80-84,indian,0.0
Sarawak,Serian,2021-01-01,both,80-84,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,80-84,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,both,85+,overall,0.6
Sarawak,Serian,2021-01-01,both,85+,bumi_malay,0.0
Sarawak,Serian,2021-01-01,both,85+,bumi_other,0.4
Sarawak,Serian,2021-01-01,both,85+,chinese,0.1
Sarawak,Serian,2021-01-01,both,85+,indian,0.0
Sarawak,Serian,2021-01-01,both,85+,other_citizen,0.0
Sarawak,Serian,2021-01-01,both,85+,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,overall,overall,41.7
Sarawak,Serian,2021-01-01,female,overall,bumi_malay,4.8
Sarawak,Serian,2021-01-01,female,overall,bumi_other,29.5
Sarawak,Serian,2021-01-01,female,overall,chinese,6.7
Sarawak,Serian,2021-01-01,female,overall,indian,0.0
Sarawak,Serian,2021-01-01,female,overall,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,overall,other_noncitizen,0.5
Sarawak,Serian,2021-01-01,female,0-4,overall,2.6
Sarawak,Serian,2021-01-01,female,0-4,bumi_malay,0.4
Sarawak,Serian,2021-01-01,female,0-4,bumi_other,1.8
Sarawak,Serian,2021-01-01,female,0-4,chinese,0.3
Sarawak,Serian,2021-01-01,female,0-4,indian,0.0
Sarawak,Serian,2021-01-01,female,0-4,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,0-4,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,5-9,overall,2.7
Sarawak,Serian,2021-01-01,female,5-9,bumi_malay,0.4
Sarawak,Serian,2021-01-01,female,5-9,bumi_other,1.8
Sarawak,Serian,2021-01-01,female,5-9,chinese,0.4
Sarawak,Serian,2021-01-01,female,5-9,indian,0.0
Sarawak,Serian,2021-01-01,female,5-9,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,5-9,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,10-14,overall,3.4
Sarawak,Serian,2021-01-01,female,10-14,bumi_malay,0.4
Sarawak,Serian,2021-01-01,female,10-14,bumi_other,2.4
Sarawak,Serian,2021-01-01,female,10-14,chinese,0.5
Sarawak,Serian,2021-01-01,female,10-14,indian,0.0
Sarawak,Serian,2021-01-01,female,10-14,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,10-14,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,15-19,overall,3.6
Sarawak,Serian,2021-01-01,female,15-19,bumi_malay,0.5
Sarawak,Serian,2021-01-01,female,15-19,bumi_other,2.6
Sarawak,Serian,2021-01-01,female,15-19,chinese,0.6
Sarawak,Serian,2021-01-01,female,15-19,indian,0.0
Sarawak,Serian,2021-01-01,female,15-19,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,15-19,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,20-24,overall,3.0
Sarawak,Serian,2021-01-01,female,20-24,bumi_malay,0.4
Sarawak,Serian,2021-01-01,female,20-24,bumi_other,2.0
Sarawak,Serian,2021-01-01,female,20-24,chinese,0.5
Sarawak,Serian,2021-01-01,female,20-24,indian,0.0
Sarawak,Serian,2021-01-01,female,20-24,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,20-24,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,25-29,overall,2.9
Sarawak,Serian,2021-01-01,female,25-29,bumi_malay,0.4
Sarawak,Serian,2021-01-01,female,25-29,bumi_other,2.0
Sarawak,Serian,2021-01-01,female,25-29,chinese,0.4
Sarawak,Serian,2021-01-01,female,25-29,indian,0.0
Sarawak,Serian,2021-01-01,female,25-29,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,25-29,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,female,30-34,overall,2.8
Sarawak,Serian,2021-01-01,female,30-34,bumi_malay,0.3
Sarawak,Serian,2021-01-01,female,30-34,bumi_other,2.0
Sarawak,Serian,2021-01-01,female,30-34,chinese,0.4
Sarawak,Serian,2021-01-01,female,30-34,indian,0.0
Sarawak,Serian,2021-01-01,female,30-34,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,30-34,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,female,35-39,overall,2.6
Sarawak,Serian,2021-01-01,female,35-39,bumi_malay,0.3
Sarawak,Serian,2021-01-01,female,35-39,bumi_other,1.7
Sarawak,Serian,2021-01-01,female,35-39,chinese,0.4
Sarawak,Serian,2021-01-01,female,35-39,indian,0.0
Sarawak,Serian,2021-01-01,female,35-39,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,35-39,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,female,40-44,overall,2.7
Sarawak,Serian,2021-01-01,female,40-44,bumi_malay,0.3
Sarawak,Serian,2021-01-01,female,40-44,bumi_other,1.8
Sarawak,Serian,2021-01-01,female,40-44,chinese,0.5
Sarawak,Serian,2021-01-01,female,40-44,indian,0.0
Sarawak,Serian,2021-01-01,female,40-44,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,40-44,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,female,45-49,overall,2.9
Sarawak,Serian,2021-01-01,female,45-49,bumi_malay,0.3
Sarawak,Serian,2021-01-01,female,45-49,bumi_other,2.1
Sarawak,Serian,2021-01-01,female,45-49,chinese,0.4
Sarawak,Serian,2021-01-01,female,45-49,indian,0.0
Sarawak,Serian,2021-01-01,female,45-49,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,45-49,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,50-54,overall,3.0
Sarawak,Serian,2021-01-01,female,50-54,bumi_malay,0.3
Sarawak,Serian,2021-01-01,female,50-54,bumi_other,2.2
Sarawak,Serian,2021-01-01,female,50-54,chinese,0.5
Sarawak,Serian,2021-01-01,female,50-54,indian,0.0
Sarawak,Serian,2021-01-01,female,50-54,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,50-54,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,55-59,overall,2.7
Sarawak,Serian,2021-01-01,female,55-59,bumi_malay,0.2
Sarawak,Serian,2021-01-01,female,55-59,bumi_other,2.0
Sarawak,Serian,2021-01-01,female,55-59,chinese,0.4
Sarawak,Serian,2021-01-01,female,55-59,indian,0.0
Sarawak,Serian,2021-01-01,female,55-59,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,55-59,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,60-64,overall,2.4
Sarawak,Serian,2021-01-01,female,60-64,bumi_malay,0.2
Sarawak,Serian,2021-01-01,female,60-64,bumi_other,1.7
Sarawak,Serian,2021-01-01,female,60-64,chinese,0.5
Sarawak,Serian,2021-01-01,female,60-64,indian,0.0
Sarawak,Serian,2021-01-01,female,60-64,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,60-64,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,65-69,overall,1.9
Sarawak,Serian,2021-01-01,female,65-69,bumi_malay,0.2
Sarawak,Serian,2021-01-01,female,65-69,bumi_other,1.3
Sarawak,Serian,2021-01-01,female,65-69,chinese,0.4
Sarawak,Serian,2021-01-01,female,65-69,indian,0.0
Sarawak,Serian,2021-01-01,female,65-69,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,65-69,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,70-74,overall,1.2
Sarawak,Serian,2021-01-01,female,70-74,bumi_malay,0.1
Sarawak,Serian,2021-01-01,female,70-74,bumi_other,0.9
Sarawak,Serian,2021-01-01,female,70-74,chinese,0.2
Sarawak,Serian,2021-01-01,female,70-74,indian,0.0
Sarawak,Serian,2021-01-01,female,70-74,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,70-74,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,75-79,overall,0.8
Sarawak,Serian,2021-01-01,female,75-79,bumi_malay,0.1
Sarawak,Serian,2021-01-01,female,75-79,bumi_other,0.6
Sarawak,Serian,2021-01-01,female,75-79,chinese,0.1
Sarawak,Serian,2021-01-01,female,75-79,indian,0.0
Sarawak,Serian,2021-01-01,female,75-79,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,75-79,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,80-84,overall,0.4
Sarawak,Serian,2021-01-01,female,80-84,bumi_malay,0.0
Sarawak,Serian,2021-01-01,female,80-84,bumi_other,0.3
Sarawak,Serian,2021-01-01,female,80-84,chinese,0.1
Sarawak,Serian,2021-01-01,female,80-84,indian,0.0
Sarawak,Serian,2021-01-01,female,80-84,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,80-84,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,female,85+,overall,0.3
Sarawak,Serian,2021-01-01,female,85+,bumi_malay,0.0
Sarawak,Serian,2021-01-01,female,85+,bumi_other,0.3
Sarawak,Serian,2021-01-01,female,85+,chinese,0.1
Sarawak,Serian,2021-01-01,female,85+,indian,0.0
Sarawak,Serian,2021-01-01,female,85+,other_citizen,0.0
Sarawak,Serian,2021-01-01,female,85+,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,overall,overall,43.8
Sarawak,Serian,2021-01-01,male,overall,bumi_malay,5.0
Sarawak,Serian,2021-01-01,male,overall,bumi_other,30.0
Sarawak,Serian,2021-01-01,male,overall,chinese,7.7
Sarawak,Serian,2021-01-01,male,overall,indian,0.1
Sarawak,Serian,2021-01-01,male,overall,other_citizen,0.1
Sarawak,Serian,2021-01-01,male,overall,other_noncitizen,0.9
Sarawak,Serian,2021-01-01,male,0-4,overall,2.8
Sarawak,Serian,2021-01-01,male,0-4,bumi_malay,0.4
Sarawak,Serian,2021-01-01,male,0-4,bumi_other,2.0
Sarawak,Serian,2021-01-01,male,0-4,chinese,0.4
Sarawak,Serian,2021-01-01,male,0-4,indian,0.0
Sarawak,Serian,2021-01-01,male,0-4,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,0-4,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,5-9,overall,2.9
Sarawak,Serian,2021-01-01,male,5-9,bumi_malay,0.4
Sarawak,Serian,2021-01-01,male,5-9,bumi_other,2.0
Sarawak,Serian,2021-01-01,male,5-9,chinese,0.4
Sarawak,Serian,2021-01-01,male,5-9,indian,0.0
Sarawak,Serian,2021-01-01,male,5-9,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,5-9,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,10-14,overall,3.5
Sarawak,Serian,2021-01-01,male,10-14,bumi_malay,0.5
Sarawak,Serian,2021-01-01,male,10-14,bumi_other,2.4
Sarawak,Serian,2021-01-01,male,10-14,chinese,0.6
Sarawak,Serian,2021-01-01,male,10-14,indian,0.0
Sarawak,Serian,2021-01-01,male,10-14,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,10-14,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,15-19,overall,4.0
Sarawak,Serian,2021-01-01,male,15-19,bumi_malay,0.5
Sarawak,Serian,2021-01-01,male,15-19,bumi_other,2.8
Sarawak,Serian,2021-01-01,male,15-19,chinese,0.7
Sarawak,Serian,2021-01-01,male,15-19,indian,0.0
Sarawak,Serian,2021-01-01,male,15-19,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,15-19,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,20-24,overall,3.3
Sarawak,Serian,2021-01-01,male,20-24,bumi_malay,0.4
Sarawak,Serian,2021-01-01,male,20-24,bumi_other,2.3
Sarawak,Serian,2021-01-01,male,20-24,chinese,0.5
Sarawak,Serian,2021-01-01,male,20-24,indian,0.0
Sarawak,Serian,2021-01-01,male,20-24,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,20-24,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,male,25-29,overall,3.1
Sarawak,Serian,2021-01-01,male,25-29,bumi_malay,0.4
Sarawak,Serian,2021-01-01,male,25-29,bumi_other,2.1
Sarawak,Serian,2021-01-01,male,25-29,chinese,0.5
Sarawak,Serian,2021-01-01,male,25-29,indian,0.0
Sarawak,Serian,2021-01-01,male,25-29,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,25-29,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,male,30-34,overall,3.1
Sarawak,Serian,2021-01-01,male,30-34,bumi_malay,0.4
Sarawak,Serian,2021-01-01,male,30-34,bumi_other,2.1
Sarawak,Serian,2021-01-01,male,30-34,chinese,0.5
Sarawak,Serian,2021-01-01,male,30-34,indian,0.0
Sarawak,Serian,2021-01-01,male,30-34,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,30-34,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,male,35-39,overall,2.7
Sarawak,Serian,2021-01-01,male,35-39,bumi_malay,0.3
Sarawak,Serian,2021-01-01,male,35-39,bumi_other,1.8
Sarawak,Serian,2021-01-01,male,35-39,chinese,0.5
Sarawak,Serian,2021-01-01,male,35-39,indian,0.0
Sarawak,Serian,2021-01-01,male,35-39,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,35-39,other_noncitizen,0.2
Sarawak,Serian,2021-01-01,male,40-44,overall,2.6
Sarawak,Serian,2021-01-01,male,40-44,bumi_malay,0.3
Sarawak,Serian,2021-01-01,male,40-44,bumi_other,1.8
Sarawak,Serian,2021-01-01,male,40-44,chinese,0.5
Sarawak,Serian,2021-01-01,male,40-44,indian,0.0
Sarawak,Serian,2021-01-01,male,40-44,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,40-44,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,male,45-49,overall,2.9
Sarawak,Serian,2021-01-01,male,45-49,bumi_malay,0.3
Sarawak,Serian,2021-01-01,male,45-49,bumi_other,2.0
Sarawak,Serian,2021-01-01,male,45-49,chinese,0.5
Sarawak,Serian,2021-01-01,male,45-49,indian,0.0
Sarawak,Serian,2021-01-01,male,45-49,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,45-49,other_noncitizen,0.1
Sarawak,Serian,2021-01-01,male,50-54,overall,3.0
Sarawak,Serian,2021-01-01,male,50-54,bumi_malay,0.3
Sarawak,Serian,2021-01-01,male,50-54,bumi_other,2.1
Sarawak,Serian,2021-01-01,male,50-54,chinese,0.5
Sarawak,Serian,2021-01-01,male,50-54,indian,0.0
Sarawak,Serian,2021-01-01,male,50-54,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,50-54,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,55-59,overall,2.9
Sarawak,Serian,2021-01-01,male,55-59,bumi_malay,0.3
Sarawak,Serian,2021-01-01,male,55-59,bumi_other,2.0
Sarawak,Serian,2021-01-01,male,55-59,chinese,0.6
Sarawak,Serian,2021-01-01,male,55-59,indian,0.0
Sarawak,Serian,2021-01-01,male,55-59,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,55-59,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,60-64,overall,2.4
Sarawak,Serian,2021-01-01,male,60-64,bumi_malay,0.2
Sarawak,Serian,2021-01-01,male,60-64,bumi_other,1.6
Sarawak,Serian,2021-01-01,male,60-64,chinese,0.5
Sarawak,Serian,2021-01-01,male,60-64,indian,0.0
Sarawak,Serian,2021-01-01,male,60-64,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,60-64,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,65-69,overall,2.0
Sarawak,Serian,2021-01-01,male,65-69,bumi_malay,0.2
Sarawak,Serian,2021-01-01,male,65-69,bumi_other,1.3
Sarawak,Serian,2021-01-01,male,65-69,chinese,0.5
Sarawak,Serian,2021-01-01,male,65-69,indian,0.0
Sarawak,Serian,2021-01-01,male,65-69,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,65-69,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,70-74,overall,1.2
Sarawak,Serian,2021-01-01,male,70-74,bumi_malay,0.1
Sarawak,Serian,2021-01-01,male,70-74,bumi_other,0.8
Sarawak,Serian,2021-01-01,male,70-74,chinese,0.3
Sarawak,Serian,2021-01-01,male,70-74,indian,0.0
Sarawak,Serian,2021-01-01,male,70-74,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,70-74,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,75-79,overall,0.8
Sarawak,Serian,2021-01-01,male,75-79,bumi_malay,0.1
Sarawak,Serian,2021-01-01,male,75-79,bumi_other,0.5
Sarawak,Serian,2021-01-01,male,75-79,chinese,0.2
Sarawak,Serian,2021-01-01,male,75-79,indian,0.0
Sarawak,Serian,2021-01-01,male,75-79,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,75-79,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,80-84,overall,0.3
Sarawak,Serian,2021-01-01,male,80-84,bumi_malay,0.0
Sarawak,Serian,2021-01-01,male,80-84,bumi_other,0.2
Sarawak,Serian,2021-01-01,male,80-84,chinese,0.1
Sarawak,Serian,2021-01-01,male,80-84,indian,0.0
Sarawak,Serian,2021-01-01,male,80-84,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,80-84,other_noncitizen,0.0
Sarawak,Serian,2021-01-01,male,85+,overall,0.2
Sarawak,Serian,2021-01-01,male,85+,bumi_malay,0.0
Sarawak,Serian,2021-01-01,male,85+,bumi_other,0.2
Sarawak,Serian,2021-01-01,male,85+,chinese,0.0
Sarawak,Serian,2021-01-01,male,85+,indian,0.0
Sarawak,Serian,2021-01-01,male,85+,other_citizen,0.0
Sarawak,Serian,2021-01-01,male,85+,other_noncitizen,0.0
Sarawak,Sibu,2021-01-01,both,overall,overall,247.6
Sarawak,Sibu,2021-01-01,both,overall,bumi_malay,24.9
Sarawak,Sibu,2021-01-01,both,overall,bumi_other,95.9
Sarawak,Sibu,2021-01-01,both,overall,chinese,114.7
Sarawak,Sibu,2021-01-01,both,overall,indian,0.2
Sarawak,Sibu,2021-01-01,both,overall,other_citizen,0.6
Sarawak,Sibu,2021-01-01,both,overall,other_noncitizen,11.3
Sarawak,Sibu,2021-01-01,both,0-4,overall,14.6
Sarawak,Sibu,2021-01-01,both,0-4,bumi_malay,2.2
Sarawak,Sibu,2021-01-01,both,0-4,bumi_other,7.1
Sarawak,Sibu,2021-01-01,both,0-4,chinese,5.3
Sarawak,Sibu,2021-01-01,both,0-4,indian,0.0
Sarawak,Sibu,2021-01-01,both,0-4,other_citizen,0.0
Sarawak,Sibu,2021-01-01,both,0-4,other_noncitizen,0.1
Sarawak,Sibu,2021-01-01,both,5-9,overall,17.0
Sarawak,Sibu,2021-01-01,both,5-9,bumi_malay,2.1
Sarawak,Sibu,2021-01-01,both,5-9,bumi_other,8.1
Sarawak,Sibu,2021-01-01,both,5-9,chinese,6.7
Sarawak,Sibu,2021-01-01,both,5-9,indian,0.0
Sarawak,Sibu,2021-01-01,both,5-9,other_citizen,0.0
Sarawak,Sibu,2021-01-01,both,5-9,other_noncitizen,0.1
Sarawak,Sibu,2021-01-01,both,10-14,overall,19.3
Sarawak,Sibu,2021-01-01,both,10-14,bumi_malay,2.2
Sarawak,Sibu,2021-01-01,both,10-14,bumi_other,8.9
Sarawak,Sibu,2021-01-01,both,10-14,chinese,8.1
Sarawak,Sibu,2021-01-01,both,10-14,indian,0.0
Sarawak,Sibu,2021-01-01,both,10-14,other_citizen,0.0
Sarawak,Sibu,2021-01-01,both,10-14,other_noncitizen,0.1
Sarawak,Sibu,2021-01-01,both,15-19,overall,21.1
Sarawak,Sibu,2021-01-01,both,15-19,bumi_malay,2.3
Sarawak,Sibu,2021-01-01,both,15-19,bumi_other,9.1
Sarawak,Sibu,2021-01-01,both,15-19,chinese,9.5
Sarawak,Sibu,2021-01-01,both,15-19,indian,0.0
Sarawak,Sibu,2021-01-01,both,15-19,other_citizen,0.0
